Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,DAILY_MEDITATION,AGE,GENDER
2/4/2019 6:17,1,5,6,5,2,4,4,2,1,7,6,4,1,6,8,1,1,10,8,1,21 to 35,Female
2/4/2019 10:44,3,3,8,6,5,10,6,5,1,8,5,10,4,8,4,1,1,10,6,7,21 to 35,Female
2/4/2019 11:31,4,2,10,10,4,10,4,4,2,7,4,10,4,10,0,4,2,10,6,10,21 to 35,Female
2/4/2019 20:26,5,3,5,4,10,5,4,5,1,5,1,6,4,5,5,7,2,2,9,5,51 or more,Female
2/5/2019 0:14,4,2,7,10,8,10,2,0,1,10,2,8,5,8,0,0,2,9,2,10,21 to 35,Female
2/5/2019 3:04,5,3,2,5,3,4,3,3,1,5,1,1,10,7,5,4,2,4,2,4,21 to 35,Female
2/5/2019 16:38,4,2,7,10,10,10,5,5,1,8,8,8,5,7,0,4,2,10,3,10,36 to 50,Female
2/5/2019 22:24,3,5,2,10,2,10,2,2,2,8,2,6,1,8,0,3,2,7,1,0,51 or more,Female
2/6/2019 8:19,1,2,5,8,6,1,5,5,2,2,2,10,4,7,10,3,1,7,3,5,36 to 50,Female
2/6/2019 10:39,3,4,7,7,2,10,3,1,1,7,1,9,0,6,0,3,2,6,4,4,21 to 35,Female
2/6/2019 23:57,5,2,2,2,10,10,0,5,1,9,2,4,10,6,10,10,2,10,3,10,36 to 50,Male
2/7/2019 0:06,2,1,1,5,10,4,10,5,2,1,1,10,1,6,0,4,1,6,3,10,51 or more,Female
2/7/2019 1:42,5,3,7,5,6,8,1,1,1,3,10,3,5,7,0,6,2,4,2,10,51 or more,Female
2/7/2019 10:31,1,4,10,3,10,8,4,3,2,7,3,3,10,7,0,7,1,10,8,7,Less than 20,Female
2/7/2019 12:44,4,2,2,3,8,2,7,1,1,3,2,1,1,8,10,2,2,7,3,5,21 to 35,Female
2/7/2019 13:05,2,1,10,4,7,7,3,4,1,6,4,7,6,7,4,2,2,8,7,9,21 to 35,Female
2/7/2019 14:07,3,3,8,7,8,10,9,3,1,8,6,10,10,8,4,1,2,7,7,7,51 or more,Female
2/7/2019 14:35,3,5,2,2,1,7,3,0,2,7,2,6,5,8,0,5,1,9,1,3,36 to 50,Male
2/7/2019 15:53,1,3,2,2,3,3,5,3,2,1,3,7,0,7,10,2,2,3,0,6,36 to 50,Male
2/7/2019 16:40,1,1,6,10,10,5,3,5,1,5,3,5,2,8,0,3,2,3,7,10,51 or more,Female
2/7/2019 17:07,4,2,10,5,5,10,4,0,1,5,2,4,5,6,0,1,2,10,2,7,21 to 35,Female
2/8/2019 14:12,4,1,4,10,5,4,5,5,1,5,1,2,0,6,10,2,1,3,1,10,36 to 50,Male
2/8/2019 14:58,1,2,8,10,4,4,2,2,2,6,3,4,6,7,3,3,1,4,3,10,36 to 50,Male
2/8/2019 15:19,2,2,8,5,5,4,2,2,1,5,5,6,2,6,10,4,2,8,3,3,21 to 35,Male
2/9/2019 3:18,3,2,1,1,1,2,1,1,2,7,0,8,0,8,0,0,2,4,2,5,36 to 50,Male
2/9/2019 7:16,5,2,10,8,7,3,6,5,1,6,1,4,0,8,0,0,2,6,1,5,21 to 35,Female
2/9/2019 10:12,1,3,5,10,5,5,6,3,2,6,3,5,4,6,10,2,2,10,0,2,36 to 50,Female
2/10/2019 0:19,1,2,6,6,2,3,2,5,2,6,1,9,3,7,0,1,2,1,1,5,21 to 35,Male
2/10/2019 0:21,3,1,8,6,10,10,10,5,1,7,7,4,10,7,10,2,2,10,3,10,36 to 50,Male
2/10/2019 14:01,3,4,4,6,8,10,3,4,1,5,2,2,5,7,2,2,2,6,6,3,51 or more,Female
2/10/2019 16:29,4,2,10,5,4,8,6,2,1,6,3,9,5,7,0,1,2,10,3,10,21 to 35,Female
2/10/2019 20:38,5,3,3,3,2,6,1,1,2,5,2,5,5,7,0,1,2,4,1,5,51 or more,Male
2/10/2019 21:13,2,1,1,7,4,5,0,4,1,10,4,4,0,9,0,9,2,0,4,7,Less than 20,Female
2/11/2019 6:36,5,3,2,10,4,5,3,5,2,7,10,4,5,8,0,1,2,4,3,10,51 or more,Female
2/11/2019 6:39,5,3,4,3,3,1,3,1,2,5,2,3,0,4,0,7,2,0,1,7,51 or more,Female
2/11/2019 7:23,2,4,10,10,10,8,6,5,2,8,5,5,2,6,10,0,2,10,8,7,51 or more,Female
2/11/2019 7:27,5,4,5,8,10,2,2,5,2,3,3,4,2,6,3,7,2,5,2,4,51 or more,Female
2/11/2019 7:34,3,3,8,3,3,6,4,2,1,6,3,8,1,7,0,7,2,3,1,4,51 or more,Female
2/11/2019 7:50,5,1,3,5,10,3,2,5,1,5,2,7,10,8,0,2,2,2,1,10,51 or more,Female
2/11/2019 7:57,1,2,5,8,5,5,2,1,1,7,3,6,10,8,0,5,2,2,2,6,36 to 50,Male
2/11/2019 8:42,5,2,3,6,4,3,5,1,1,4,0,3,0,7,5,3,2,6,0,2,51 or more,Female
2/11/2019 8:55,5,3,10,6,10,10,10,5,1,10,10,7,10,8,0,5,2,10,10,10,51 or more,Female
2/11/2019 9:21,5,0,10,10,10,2,3,5,1,4,4,10,0,8,0,0,2,5,2,10,51 or more,Female
2/11/2019 9:31,5,2,10,10,10,5,7,5,1,8,6,9,1,8,0,1,2,10,8,10,36 to 50,Female
2/11/2019 9:38,3,2,10,10,10,10,8,5,2,5,7,6,5,9,0,1,2,10,6,10,21 to 35,Female
2/11/2019 9:54,3,5,10,3,5,7,4,5,2,10,3,5,3,7,0,4,2,6,0,10,51 or more,Female
2/11/2019 10:43,5,5,2,4,1,5,0,5,2,7,0,6,0,7,0,7,2,5,0,7,51 or more,Female
2/11/2019 10:59,5,1,5,4,7,7,2,5,1,10,7,4,2,8,0,1,2,4,4,7,51 or more,Female
2/11/2019 11:00,1,1,4,10,5,1,4,5,2,9,2,1,5,8,0,0,2,5,2,7,51 or more,Female
2/11/2019 11:40,5,2,0,4,2,10,3,2,2,7,7,7,1,5,5,1,2,4,2,4,51 or more,Female
2/11/2019 11:50,3,4,5,3,10,10,6,2,1,5,3,7,0,8,7,7,1,6,4,5,36 to 50,Female
2/11/2019 12:09,5,4,3,6,9,10,9,2,2,10,6,2,0,9,2,2,2,9,4,9,36 to 50,Female
2/11/2019 12:12,5,3,1,10,9,3,2,4,2,5,2,1,1,8,0,3,2,10,4,7,51 or more,Female
2/11/2019 12:17,5,3,0,10,5,10,4,5,2,5,3,10,2,8,0,1,2,10,2,10,51 or more,Female
2/11/2019 12:41,5,4,10,10,10,3,10,2,1,10,5,10,10,7,0,0,2,7,4,10,51 or more,Female
2/11/2019 16:51,3,2,10,1,2,5,2,0,1,6,3,10,5,7,0,10,2,3,1,4,36 to 50,Male
2/11/2019 17:32,5,2,10,6,10,10,10,5,2,10,4,10,10,8,0,0,2,10,8,10,51 or more,Male
2/11/2019 20:08,5,5,10,0,3,10,3,5,2,8,9,7,0,6,0,10,2,10,8,10,36 to 50,Female
2/11/2019 20:17,5,5,10,3,3,10,10,5,2,8,8,7,0,6,0,10,2,10,8,10,36 to 50,Female
2/11/2019 23:58,4,3,4,10,6,6,10,5,1,9,3,3,5,7,4,8,1,10,3,8,36 to 50,Female
2/12/2019 5:55,5,3,0,2,2,3,2,0,1,3,3,10,0,7,10,9,2,3,2,10,36 to 50,Male
2/12/2019 9:17,5,2,3,4,4,5,5,3,2,1,1,1,10,8,10,1,2,2,1,7,51 or more,Female
2/12/2019 12:20,2,3,10,5,5,10,2,0,2,7,7,7,2,6,0,1,2,10,3,10,51 or more,Female
2/12/2019 15:21,5,1,10,4,6,5,7,4,1,3,3,6,5,7,10,2,2,8,1,7,36 to 50,Female
2/12/2019 15:50,5,1,2,10,10,6,10,2,2,1,8,6,9,8,0,0,1,10,8,9,51 or more,Female
2/12/2019 20:45,5,3,0,1,2,10,2,0,2,8,5,1,1,6,0,1,2,7,6,7,51 or more,Female
2/12/2019 21:42,2,5,6,5,3,4,1,3,2,9,2,5,0,7,10,5,1,3,0,0,36 to 50,Female
2/12/2019 21:54,2,4,5,1,0,2,1,1,2,3,1,3,0,6,7,3,1,4,0,3,36 to 50,Male
2/12/2019 22:21,4,4,0,3,5,8,0,0,1,8,0,8,0,6,0,0,2,2,1,4,51 or more,Female
2/13/2019 0:06,3,2,10,6,3,4,3,2,1,8,3,10,5,7,0,2,2,2,2,10,21 to 35,Female
2/13/2019 0:33,5,5,6,6,10,5,10,5,2,7,5,7,5,5,10,0,2,10,2,10,51 or more,Female
2/13/2019 6:00,2,3,1,5,1,4,5,0,1,7,5,6,5,7,10,0,2,3,4,1,21 to 35,Male
2/13/2019 7:48,4,1,4,3,1,10,2,1,2,8,7,8,1,8,0,0,2,3,7,7,21 to 35,Male
2/13/2019 7:54,2,2,9,10,6,4,5,5,1,6,2,5,10,7,10,1,2,7,3,7,36 to 50,Female
2/13/2019 8:38,2,3,8,5,7,10,0,2,1,4,3,10,4,6,0,1,1,5,2,10,21 to 35,Male
2/13/2019 9:40,2,5,6,10,5,6,4,0,1,7,3,7,3,7,9,1,2,10,1,5,21 to 35,Male
2/13/2019 11:05,2,1,4,1,3,2,1,0,2,7,1,3,0,9,0,1,1,3,3,9,36 to 50,Female
2/13/2019 12:43,3,1,8,3,2,3,4,0,1,8,5,10,1,6,0,0,2,5,4,7,21 to 35,Male
2/13/2019 12:48,5,1,10,10,10,7,1,5,2,8,5,6,5,5,0,0,2,6,3,10,51 or more,Female
2/13/2019 14:21,3,2,5,7,7,10,10,5,1,10,6,7,10,7,10,2,2,6,3,10,51 or more,Female
2/13/2019 20:10,1,3,5,5,10,7,5,3,2,4,2,4,0,6,10,3,2,7,4,8,21 to 35,Female
2/13/2019 22:13,1,4,5,2,2,5,5,5,2,8,1,10,0,6,0,6,2,5,0,7,21 to 35,Male
2/14/2019 0:47,3,3,2,3,6,7,3,5,2,3,3,5,10,7,3,1,2,3,4,3,36 to 50,Male
2/14/2019 5:57,4,3,1,2,3,2,4,3,2,1,1,3,0,7,3,1,2,0,0,1,51 or more,Female
2/15/2019 0:39,4,3,1,2,5,3,2,4,2,6,3,3,1,8,3,5,1,5,2,10,36 to 50,Male
2/15/2019 7:38,5,3,0,1,2,10,2,0,2,8,5,1,1,6,0,1,2,7,6,7,51 or more,Female
2/15/2019 8:01,4,3,4,3,3,3,8,2,2,8,7,9,8,7,2,5,2,9,5,7,21 to 35,Male
2/15/2019 15:16,5,3,7,6,10,10,4,5,1,4,1,6,5,8,3,9,2,10,4,3,36 to 50,Female
2/16/2019 4:38,2,0,2,5,10,3,3,0,1,8,3,3,2,7,0,0,2,2,3,10,21 to 35,Male
2/16/2019 12:07,1,0,3,4,3,3,3,3,1,9,1,10,5,4,0,2,2,3,4,7,21 to 35,Male
2/16/2019 18:20,0,5,2,6,2,10,1,0,2,0,2,5,2,6,0,10,1,7,0,5,21 to 35,Female
2/16/2019 18:32,0,5,3,3,3,2,0,1,2,1,1,1,0,7,10,10,1,3,0,0,Less than 20,Female
2/16/2019 20:38,5,4,10,4,2,6,6,3,1,5,1,6,4,9,0,3,2,4,0,2,21 to 35,Female
2/16/2019 20:48,3,1,7,6,5,3,3,4,1,7,3,7,8,8,0,2,2,6,4,7,51 or more,Male
2/16/2019 21:08,4,3,10,5,4,10,4,5,2,7,2,6,3,7,0,1,2,5,3,4,21 to 35,Male
2/16/2019 23:45,5,3,0,1,2,10,2,0,2,8,5,1,1,6,0,1,2,7,6,7,51 or more,Female
2/17/2019 3:30,5,3,7,5,6,7,3,3,1,6,3,8,9,6,0,3,2,9,3,10,51 or more,Male
2/17/2019 4:01,4,2,2,10,7,6,8,2,1,9,5,7,8,8,0,6,2,8,5,6,36 to 50,Female
2/17/2019 5:00,2,2,8,3,2,4,5,1,1,5,2,10,2,7,10,1,2,1,6,10,21 to 35,Male
2/17/2019 5:02,2,2,8,3,3,3,5,1,1,5,2,10,2,6,0,1,1,1,6,10,21 to 35,Male
2/17/2019 16:00,4,3,1,9,4,3,4,2,2,8,3,10,1,7,0,0,2,3,8,10,21 to 35,Female
2/17/2019 16:01,4,4,10,10,10,10,5,5,2,8,2,5,10,7,0,7,2,10,4,5,51 or more,Female
2/17/2019 18:11,5,5,10,7,6,10,2,1,1,8,2,10,1,8,0,10,2,5,0,10,51 or more,Female
2/17/2019 18:11,5,5,10,7,6,10,2,1,1,8,2,10,1,8,0,10,2,5,0,10,51 or more,Female
2/18/2019 1:27,2,1,10,6,2,4,1,2,2,0,0,7,0,8,0,4,2,5,2,10,21 to 35,Female
2/18/2019 9:09,2,3,7,5,10,10,4,5,1,6,5,4,5,7,0,2,2,3,7,5,21 to 35,Female
2/18/2019 9:26,2,3,2,5,10,2,1,5,2,0,1,2,1,5,0,0,1,4,1,5,36 to 50,Male
2/18/2019 12:35,3,4,10,10,10,10,5,5,2,6,8,1,8,6,0,4,2,8,9,4,51 or more,Female
2/18/2019 16:48,2,3,2,2,2,4,2,1,1,1,1,6,2,7,5,5,1,3,1,2,36 to 50,Female
2/18/2019 20:44,1,5,10,4,0,8,10,4,2,9,1,10,1,8,0,0,2,5,0,5,21 to 35,Female
2/19/2019 0:00,5,4,5,7,4,5,4,1,1,8,1,9,2,7,5,3,2,2,0,7,36 to 50,Female
2/19/2019 8:11,1,5,1,4,2,2,1,1,2,1,1,1,0,7,10,0,2,3,0,3,51 or more,Female
2/19/2019 11:39,4,1,0,10,2,10,3,0,1,10,7,9,8,8,5,2,2,2,5,5,21 to 35,Male
2/19/2019 11:39,4,1,0,10,2,10,3,0,1,10,7,9,8,8,5,2,2,2,5,5,21 to 35,Male
2/19/2019 11:42,2,3,4,4,5,10,4,2,1,7,6,7,1,7,0,4,2,4,4,5,Less than 20,Female
2/19/2019 15:45,5,2,1,2,1,2,2,5,2,5,1,4,1,7,0,0,2,2,1,4,51 or more,Female
2/19/2019 17:20,1,4,3,4,3,10,8,1,1,4,4,6,3,7,10,6,2,5,2,3,21 to 35,Female
2/20/2019 2:26,1,1,3,10,8,7,2,4,1,7,4,10,2,7,0,1,2,10,0,3,36 to 50,Female
2/20/2019 5:39,1,2,6,6,6,6,8,2,2,9,6,3,3,3,7,0,1,4,6,5,21 to 35,Male
2/20/2019 6:17,2,3,6,7,2,10,8,0,1,7,3,1,5,8,0,0,2,6,2,2,21 to 35,Female
2/20/2019 8:50,2,4,3,4,10,10,9,5,2,9,3,4,2,7,0,2,2,5,10,10,51 or more,Male
2/20/2019 9:38,2,5,2,2,1,6,1,0,1,1,4,5,0,9,0,5,1,0,1,10,21 to 35,Female
2/20/2019 11:34,5,3,10,7,7,10,1,5,1,8,1,10,4,7,1,1,2,10,8,7,21 to 35,Male
2/20/2019 12:34,4,3,10,10,10,10,6,5,1,8,5,5,4,7,0,3,2,0,8,10,21 to 35,Male
2/20/2019 16:16,5,3,9,4,6,5,2,5,1,3,3,9,1,7,1,6,2,7,3,3,36 to 50,Female
2/20/2019 19:32,1,2,3,3,4,0,3,2,1,2,1,4,3,5,8,7,1,4,1,7,51 or more,Female
2/20/2019 21:04,5,4,10,6,3,10,10,1,1,0,4,4,1,7,0,1,2,5,6,6,Less than 20,Male
2/21/2019 4:30,2,1,4,4,10,3,2,2,1,9,5,8,5,7,0,2,2,5,8,7,51 or more,Male
2/21/2019 12:49,2,4,0,6,0,2,0,0,1,5,0,10,0,8,0,2,1,0,0,10,36 to 50,Male
2/21/2019 13:27,4,1,10,10,10,10,4,5,2,6,2,10,5,7,0,0,2,5,10,10,21 to 35,Male
2/21/2019 14:13,3,4,10,5,10,10,5,5,2,10,6,4,10,9,5,6,2,10,8,6,51 or more,Male
2/21/2019 14:14,1,2,4,3,3,10,2,0,1,8,2,4,5,7,0,1,2,2,4,2,21 to 35,Female
2/21/2019 17:50,3,5,1,2,2,5,2,1,1,8,5,7,1,7,5,1,1,3,4,8,51 or more,Male
2/22/2019 2:18,5,2,3,10,10,10,0,5,1,9,7,5,6,7,4,0,2,3,5,10,51 or more,Female
2/22/2019 10:15,5,1,10,8,10,6,10,5,1,6,5,10,10,8,10,1,2,10,8,10,21 to 35,Male
2/22/2019 10:39,4,4,7,10,10,9,10,5,1,8,2,4,10,9,0,3,2,10,4,2,51 or more,Female
2/22/2019 12:23,1,4,10,3,5,10,3,2,2,6,1,5,2,7,5,10,2,10,3,10,21 to 35,Female
2/22/2019 18:02,3,2,4,5,10,10,1,2,1,7,1,7,8,7,0,3,2,7,8,3,21 to 35,Female
2/23/2019 1:05,5,3,5,8,7,10,6,4,2,8,4,10,4,7,0,1,1,6,4,10,36 to 50,Male
2/23/2019 4:08,3,3,7,6,10,10,6,3,1,7,7,8,5,7,10,1,2,7,8,6,51 or more,Male
2/23/2019 7:14,4,2,3,10,10,10,10,5,1,4,2,6,10,9,0,1,1,0,3,10,Less than 20,Male
2/23/2019 18:44,2,1,8,5,10,10,10,5,1,9,8,5,5,7,0,1,2,10,3,10,51 or more,Male
2/24/2019 6:14,1,1,6,4,5,10,8,5,1,8,5,8,3,8,0,1,2,10,5,7,36 to 50,Male
2/24/2019 9:37,2,5,2,5,2,2,6,2,1,4,1,2,0,8,10,2,2,5,2,10,21 to 35,Female
2/24/2019 9:52,4,4,10,10,7,8,1,5,1,7,4,10,3,7,0,2,2,10,4,7,51 or more,Female
2/24/2019 12:24,1,5,3,4,1,3,0,1,2,5,4,2,0,7,0,7,1,3,3,3,21 to 35,Female
2/24/2019 13:14,0,4,0,2,0,4,0,1,2,5,2,2,1,6,0,0,1,1,2,10,21 to 35,Male
2/24/2019 13:20,0,4,0,2,0,4,0,1,2,2,2,2,1,6,0,0,1,1,2,10,21 to 35,Male
2/24/2019 13:25,0,4,0,2,0,4,0,1,2,3,2,3,1,6,0,0,1,1,2,10,21 to 35,Male
2/24/2019 19:01,3,4,1,1,9,10,10,5,1,8,9,3,10,7,10,10,2,7,9,2,51 or more,Female
2/24/2019 23:01,5,1,6,2,0,3,1,0,1,1,2,10,0,7,0,7,1,3,1,1,Less than 20,Male
2/25/2019 1:50,5,5,5,6,10,10,2,3,2,7,0,4,1,7,7,2,1,10,0,3,36 to 50,Female
2/25/2019 7:53,5,3,7,8,10,10,3,0,1,7,3,9,7,7,0,3,2,5,5,7,Less than 20,Female
2/25/2019 13:01,1,0,10,10,7,8,2,3,1,3,2,7,10,8,0,1,1,7,3,10,Less than 20,Male
2/25/2019 15:42,5,5,2,4,2,10,2,1,1,2,3,1,1,8,0,6,2,10,0,4,36 to 50,Female
2/25/2019 15:51,1,2,10,4,10,10,10,2,2,8,5,5,10,6,0,1,2,10,8,10,36 to 50,Male
2/25/2019 17:39,1,4,8,5,5,10,0,3,2,7,4,5,1,5,0,5,2,7,8,5,21 to 35,Female
2/25/2019 20:00,2,4,3,4,2,4,7,5,2,4,3,4,1,8,5,2,2,5,3,7,51 or more,Female
2/26/2019 1:15,2,5,5,4,8,8,1,4,1,1,2,5,0,6,10,5,2,6,0,10,36 to 50,Male
2/26/2019 3:47,5,5,10,10,5,10,6,1,1,4,1,9,4,6,2,1,2,10,7,4,36 to 50,Female
2/26/2019 6:55,3,1,5,4,5,6,4,5,1,6,1,5,2,4,0,5,2,6,1,2,36 to 50,Female
2/26/2019 9:14,3,3,2,10,5,5,5,4,2,5,2,4,4,7,10,1,2,4,1,2,21 to 35,Female
2/26/2019 14:12,2,0,7,4,0,6,3,0,1,2,2,8,2,7,0,2,2,5,3,4,21 to 35,Male
2/26/2019 15:42,3,3,4,4,3,7,2,2,1,5,3,2,3,7,6,5,2,10,3,4,21 to 35,Female
2/26/2019 15:43,5,0,10,2,0,0,0,2,1,0,4,10,0,8,0,0,2,0,6,10,36 to 50,Male
2/26/2019 19:08,1,3,1,0,2,6,3,2,2,3,2,3,1,3,0,2,2,5,6,10,21 to 35,Male
2/26/2019 22:50,3,2,7,10,10,10,10,5,2,10,10,10,2,5,0,1,1,10,10,10,36 to 50,Female
2/27/2019 2:42,2,3,10,6,5,6,3,5,2,2,8,7,2,7,4,2,2,10,10,4,36 to 50,Male
2/27/2019 4:05,5,3,10,3,3,2,4,1,2,3,0,3,6,7,0,7,2,2,0,1,21 to 35,Female
2/27/2019 5:49,2,1,9,4,5,8,8,1,2,8,4,2,10,8,0,0,2,10,10,10,21 to 35,Male
2/27/2019 7:26,3,1,10,10,8,7,2,5,1,4,1,2,10,6,0,3,1,4,1,2,36 to 50,Female
2/27/2019 8:12,4,3,2,2,2,6,0,1,2,5,0,6,0,6,5,6,2,3,1,10,21 to 35,Male
2/27/2019 12:52,0,3,10,3,2,2,1,0,2,5,1,8,0,7,0,10,1,2,1,10,21 to 35,Male
2/27/2019 16:21,2,3,10,5,7,10,9,4,2,6,6,7,6,7,2,0,2,10,4,3,21 to 35,Male
2/27/2019 17:30,5,3,3,10,4,10,4,1,1,5,1,5,3,7,3,3,2,4,3,5,21 to 35,Female
2/27/2019 17:52,2,2,8,5,2,10,2,5,2,1,3,4,2,8,0,0,1,2,5,10,36 to 50,Female
2/27/2019 18:19,2,2,1,7,10,6,5,0,2,7,2,3,5,6,0,4,1,4,3,10,21 to 35,Female
2/27/2019 23:19,4,3,5,10,7,10,2,4,2,4,2,10,2,6,0,0,2,4,7,5,36 to 50,Female
2/28/2019 2:05,2,2,1,4,5,3,5,1,1,8,8,4,5,8,4,2,1,7,4,6,21 to 35,Female
2/28/2019 11:21,3,5,4,4,10,10,4,3,1,8,6,9,3,8,8,2,2,8,3,4,21 to 35,Female
2/28/2019 13:17,2,3,1,5,1,10,2,5,1,6,2,7,0,7,0,7,2,5,0,5,51 or more,Female
2/28/2019 13:46,5,3,7,7,7,9,4,5,2,8,5,4,5,8,0,3,2,10,5,4,21 to 35,Female
2/28/2019 17:32,5,3,10,10,8,4,2,5,2,8,1,2,10,8,0,6,2,7,4,10,36 to 50,Female
3/1/2019 4:17,3,0,10,10,9,10,7,3,2,0,3,10,3,8,0,2,1,6,3,10,Less than 20,Female
3/2/2019 22:26,2,3,7,7,1,5,4,0,2,6,2,3,2,7,4,0,2,10,1,4,51 or more,Female
3/3/2019 3:06,5,2,5,3,4,3,4,0,1,5,3,4,10,3,0,3,2,5,5,10,36 to 50,Female
3/3/2019 12:20,1,5,6,5,10,4,2,4,1,3,1,5,2,6,6,2,1,6,1,7,36 to 50,Female
3/4/2019 0:48,2,4,10,3,3,1,1,4,1,2,1,2,1,9,10,2,1,1,1,5,21 to 35,Female
3/4/2019 0:50,2,4,8,3,2,1,1,2,1,1,1,2,1,9,10,1,1,1,1,5,21 to 35,Female
3/4/2019 0:55,2,4,8,3,3,1,1,2,1,1,1,2,1,9,1,0,1,1,1,4,21 to 35,Female
3/4/2019 1:30,3,3,1,10,4,10,2,3,1,2,3,4,1,5,0,3,1,0,5,10,Less than 20,Male
3/4/2019 8:33,2,1,2,3,0,6,1,5,1,7,0,10,0,7,1,1,2,3,0,0,36 to 50,Male
3/4/2019 14:17,5,3,5,10,10,6,3,5,2,3,3,10,1,7,0,2,2,3,5,8,51 or more,Female
3/5/2019 6:50,2,4,3,0,1,10,3,1,1,3,4,2,10,6,0,2,1,0,0,9,Less than 20,Female
3/5/2019 11:20,1,3,4,10,8,6,7,2,2,3,4,6,5,8,5,3,1,4,4,3,36 to 50,Female
3/5/2019 13:39,1,4,3,10,1,2,5,3,2,6,0,6,3,6,0,1,2,3,0,1,51 or more,Female
3/5/2019 14:08,0,1,0,8,4,10,10,5,2,2,1,6,1,7,0,5,2,3,0,5,51 or more,Male
3/6/2019 3:18,1,3,4,5,2,10,1,0,1,0,1,4,0,8,10,0,2,2,0,0,21 to 35,Male
3/6/2019 16:55,1,4,2,3,0,8,0,0,2,8,4,6,5,8,0,0,2,0,0,2,Less than 20,Female
3/6/2019 19:46,4,1,9,7,7,1,2,2,2,7,6,5,5,7,0,1,2,3,5,10,51 or more,Female
3/7/2019 9:52,4,2,1,4,5,2,8,1,1,8,3,5,3,7,5,1,2,10,1,8,21 to 35,Male
3/7/2019 13:53,2,4,3,4,2,3,2,1,1,5,2,2,2,7,0,0,2,5,1,3,21 to 35,Female
3/8/2019 2:24,5,2,10,8,5,10,5,1,1,8,3,5,3,6,9,1,2,6,2,7,21 to 35,Female
3/8/2019 4:41,5,2,10,10,10,10,4,5,1,8,1,9,5,7,0,5,2,10,8,3,36 to 50,Female
3/8/2019 12:31,1,4,1,4,10,2,2,0,2,1,1,2,1,8,0,2,2,3,0,1,36 to 50,Female
3/9/2019 10:05,5,3,6,3,5,4,0,5,2,5,0,8,1,7,5,0,2,10,2,10,51 or more,Female
3/9/2019 10:58,2,1,9,10,3,4,8,3,2,9,3,10,3,4,4,2,2,5,6,4,21 to 35,Female
3/9/2019 23:57,5,3,10,8,6,4,2,2,1,6,3,7,5,7,0,2,2,6,3,6,36 to 50,Female
3/10/2019 4:54,5,3,10,1,10,2,2,5,2,5,1,4,0,5,7,4,1,7,4,5,36 to 50,Female
3/10/2019 8:57,2,1,3,3,10,4,2,5,2,5,1,2,9,8,0,1,2,8,2,9,51 or more,Male
3/10/2019 13:18,3,2,10,5,5,10,2,0,1,10,5,7,5,8,0,0,2,10,8,8,36 to 50,Male
3/10/2019 18:42,4,1,4,4,6,10,8,5,2,10,3,5,10,7,7,6,2,10,6,10,51 or more,Male
3/10/2019 22:40,1,5,4,6,0,10,3,1,2,7,4,5,1,6,0,5,2,5,5,7,21 to 35,Female
3/11/2019 9:23,5,4,8,10,10,10,3,5,1,7,5,1,8,8,0,0,2,2,6,6,51 or more,Female
3/11/2019 10:03,2,5,7,5,5,3,2,5,1,6,2,6,1,10,7,6,2,2,4,10,21 to 35,Female
3/11/2019 13:08,2,3,6,5,4,10,0,4,1,5,0,6,0,6,0,7,2,4,1,1,36 to 50,Female
3/11/2019 14:57,2,5,3,5,1,10,0,1,2,0,2,5,0,6,10,0,2,5,2,1,21 to 35,Female
3/11/2019 16:45,3,2,6,3,4,4,1,1,2,8,0,1,10,6,0,3,2,6,1,5,51 or more,Female
3/11/2019 19:25,5,5,10,10,10,10,7,5,2,7,8,10,10,7,0,8,2,8,8,4,36 to 50,Female
3/11/2019 23:43,3,3,0,4,10,5,5,5,1,8,8,10,5,6,0,2,1,10,3,10,21 to 35,Male
3/12/2019 7:18,3,3,6,2,3,4,4,5,1,5,1,9,2,6,0,7,2,5,1,7,51 or more,Female
3/12/2019 8:13,2,1,4,3,4,7,3,3,1,4,5,3,3,7,6,2,2,4,6,5,51 or more,Male
3/12/2019 8:49,2,2,3,2,1,2,1,5,2,3,1,2,0,6,5,3,1,1,0,6,21 to 35,Female
3/12/2019 12:18,1,2,1,4,3,4,5,1,2,1,2,3,1,6,5,4,1,2,2,6,36 to 50,Female
3/12/2019 13:08,4,3,10,6,10,6,4,5,1,6,2,3,1,4,3,1,1,8,3,8,21 to 35,Female
3/12/2019 13:58,1,5,0,4,0,5,1,0,2,1,1,1,0,6,0,2,1,0,0,5,21 to 35,Male
3/12/2019 15:51,4,3,5,4,4,10,5,1,2,8,3,5,10,7,0,0,2,4,2,5,51 or more,Female
3/12/2019 18:40,4,3,3,9,10,6,3,5,2,6,1,4,0,6,3,1,2,10,0,7,51 or more,Female
3/13/2019 7:18,5,2,4,7,5,5,5,5,1,9,4,10,8,8,0,2,1,4,5,7,36 to 50,Female
3/13/2019 11:06,2,4,3,6,4,10,3,1,2,5,6,2,10,5,5,3,2,1,1,1,36 to 50,Female
